-0.21122913314260525,-0.006468355966689905,0.0027611139409359745,-0.055106165063136855,-0.13551758354099416,-0.16339547730340084,-0.07500538799749178,0.014791037061914059,0.13883876369641465,-0.12019825153959562,-0.021218400830573067,-0.003735342037673852,0.12690380800117881,-0.042892223469310056,0.07951471074249433,-0.0884147823240252,-0.010372074581748986,-0.026888269634002142,-0.05990533305669756,-0.0956826666060178,-0.02583927608357951,-0.026102976441415425,0.009836677519105887,0.01584600349487472,0.04273290225638218,0.12799201778330555,-0.12335233179899081,0.02753968520332292,0.03949764818107367,-0.1909620217085382,-0.10918763346140782,0.07069316163576059,-0.007597522037738656,-0.03996895809375833,-0.1438133850053748,-0.004860299610095065,-0.16547974050209133,-0.12497252751868342,-0.007313945449357865,-0.018841277413597257,0.04277355718038309,0.022019701171559963,0.06279283306441685,-0.10761951578329464,-0.00386829539578097,-0.0032871702054537164,0.02366470343656391,-0.0647337595566302,0.08093043952891428,-0.07698718080834682,0.167803938937913,0.03337148875476517,0.13951371287217207,-0.1380833706447879,-0.23080742203410562,0.005716823492655082,-0.06279949502021183,0.1619636108091196,0.0031050721013572624,-0.04868246688764017,0.06569685955312202,-0.014409891007382903,0.14992191368473623,-0.0966866270624016,-0.028060975542491876,0.06701183257709939,0.023133539650339107,-0.1152561351189241,0.010521369428676151,-0.1427280727506239,0.024273991911978276,-0.1327403416966705,0.07102721335526209,-0.09106419821062399,-0.145302297086759,-0.15932263009336373,-0.12705678117764493,-0.07208626886216764,-0.03643248044874204,0.10515697572665862,-0.10315475005216539,-0.11593776411975043,-0.06652162080613767,0.03391554709634033,-0.08177652082812908,0.0031054507186320563,0.011046553646831039,0.01608258067595607,0.09405885113612547,0.0007732422282727366,0.08542997595137672,0.0329441417543977,0.15578862941506075,-0.16736597289376612,0.0016919166375517212,-0.035586508923368544,0.07344694308669693,-0.05066510590809933,0.13291215022887962,0.024686075222666217,-0.008204409386043594,-0.043994711955521036,-0.031137648564036002,0.008300341232020786,0.13215680210630232,-0.06376975939554881,0.04774801628603104,0.06062896223297165,0.05952099783285653,0.01735302530482787,-0.057008951153910074,-0.10757566646311333,-0.16604087097093898,-0.01609558945640357,0.0717044162944149,0.03461793584120292,0.19045022180116303,-0.04672963287168272,-0.06576911272994775,-0.0503680656030385,0.0435639011357434,0.063786212995296,-0.005645210373398568,0.14461457291312427,-0.04718116174248503,-0.07278912789243996,0.03170199737012137,-0.02114831433408841,0.2736900468426241,-0.03148222700676605,-0.1771811941635894,-0.047530639134260165,0.06232502425805271,0.04010286932116599,0.1933260549869551,0.043972723075698425,-0.07031427761642951,0.15910855100290186,0.09697986425352495,-0.015208318936428803,0.10691758069187833,-0.018306662961932677,0.22377232577329062,-0.092410340066939,0.15100463942823167,-0.02532167078742152,0.05097986214675802,-0.03392574104934202,-0.1909497630507292,0.08934873254811698,0.14542530032546694,0.03942436570753907,0.05302690742478929,0.024318435710482107,0.0515026111961226,0.10568067204673201,0.25170096223126426,-0.013221232227144353,-0.08101345164101036,-0.0005155667161588644,-0.11176166025507024,-0.08438623941431968,-0.04661184215547402,-0.005446582300242109,0.059097550871122013,0.030352283139451982,-0.05247787846498977,0.14878100318470375,-0.12251402630152632,0.19585098270618553,-0.030284730057628613,-0.12182496702231974,-0.1482579995257751,-0.059618499019094946,-0.16284007753425125,0.09862785936788827,0.11649196227220865,-0.00938254292813253,0.05370438045696544,0.21355804457469493,0.007818766367152227,0.018223423698619304,0.19674896247970985,0.1895024476770755,0.006322701369772363,0.136617702662305,0.19157822924358126,0.06562673136239813,-0.03063395952197247,0.007923164363705843,-0.18676543172035978,-0.06741711110593428,0.06801080311402825,0.09739947852615777,0.054363579600897015,0.154686900187423,-0.0008372926611818844,0.03799404425561041,-0.16422837559992157,-0.010825822182223128,-0.07827207595095897,-0.10101730855617486,-0.037226472774380466,0.003454938358145073,-0.03986263337004111,0.0445499527366563,0.12204559047522505,0.09034001059863699,0.018999890605927175,0.04148873681677782,-0.017751270460381493,-0.041734458317468005,0.07258041857904883,0.06339963873894555,0.11384053517633516,-0.0924250451052086,0.061651051392250876,0.11551334193673066,0.15598272450369205,0.09024342885837736,0.12088790484115396,0.11996906130304548,-0.1181659185600134,0.015117351447742058,-0.09247446892309642,0.12021020227125588,-0.03394751638895986,-0.09847967780125833,-0.09429182659600768,-0.03130640754890425,0.029370700669329917,0.008249589289858614,0.0321115568342733,-0.13334651313984253,0.10263575512178341,0.07441834021545957,-0.021375656944411642,0.03509354461589157,0.01148406524426901,0.14008008665144928,0.03138188686769078,0.10922997964712758,0.06769369786083865,-0.011833998219319339,0.1050606959128633,0.007206651584380038,-0.17441258092355635,-0.11767715822446675,-0.051184909201192626,-0.08424155870117216,-0.010374899125837018,-0.13702629997097374,-0.011529066078850743,0.04721379169756077,0.15490260328164582,0.06566683574741361,-0.03605182538602319,0.12521448736425464,0.010024817511084482,-0.09781426603606751,0.05255096924915906,0.062428187145218514,-0.06146957431687653,-0.15661256537593513,-0.020905756043524383,-0.020890599788179916,0.08625755876972595,-0.13219906277698262,0.2182935460534113,-0.03628844275944571,-0.06519004653091284,0.04116764035560051,0.147588011536821,-0.18601017117088986,-0.1826282224559932,0.10804364383065679,-0.0023888230554555663,-0.06648834156831296,0.03056980583535116,-0.20162222617881012,0.02387392367256715,0.057196257237106196,0.09273795114579865,-0.01053714322931588,-0.00836579303303307,-0.15433725353795902,0.16283951333169358,-0.018752386991632876,0.0057732035651050576,0.06733991789631694,0.060101644534468625,0.03497158576610701,-0.11443549382598713,-0.021533660288335876,-0.038506080690504665,0.13923154389259626,0.08076495809658046,-0.031252188565198624,0.010929835532618098,0.08140231651673206,-0.015285760109331704,-0.0680808756130063,0.011827532412761303,0.04145421969014965,-0.12130188127201398,0.09540759452019669,-0.07696397152557875,0.0997575549017115,-0.006266289429584946,-0.16272752846089564,-0.0234391870381907,0.07501970740953555,0.1742703490105971,0.0650049928069515,0.10089679048273056,-0.08478933305162976,0.1513656864789113,0.07935563636074848,0.06970119516601486,0.06733979980255267,0.0008279585356527929,-0.052553197094641374,0.22899752314212848,-0.0010462731470343503,0.2386862834340812,0.10766809136897419,-0.053726930277374296,0.13231359955861757,-0.10504375281922285,0.07100574753857443,0.0705603912758459,0.03674812699103797,0.054554665181152706,0.01613732475245005,0.01945064688574354,-0.04422445973296475,-0.07098633316759584,-0.10008894944289318,-0.1040236054953754,-0.16086159994334628,0.042908155442652425,0.0021446260841045616,0.03097246682894382,0.1929265661474298,0.05410932410757054,0.07598174579018105,0.09859210634081329,0.0436275060098339,-0.1468868454188469,0.042450458073352765,0.16303824230657424,-0.00034403179290076063,0.048941165023626644,-0.05237867895010512,-0.07952701601201013,-0.011200383313301046,-0.07654979423850479,0.0050444579873979625,-0.07963859374254748,-0.14711068019992257,0.09870008706163977,-0.08040340596911465,0.03879430122464705,0.05413945379532151,-0.042292787656152034,-0.12000260324085447,0.1475716119417155,-0.05860935556700143,0.11804096828177751,0.14629976422646448,0.04441377520977903,0.05925262128204304,0.09262692121708098,0.03293820771528505,0.0835803289096701,0.08192457380113632,-0.001578088479836991,0.1635014865721816,0.05057585917028531,0.16441887456118867,-0.006074810444692391,-0.12416044449535996,0.20303845455850952,0.042112316624827666,0.10683143855904943,-0.07661965691409167,-0.049925429783423264,0.009865916325751074,0.06376793846544943,-0.07811528368882904,-0.10965726893748622,-0.09546445982921412,0.06627879673433873,-0.007772107373750508,-0.131759028419279,0.07200633446120626,-0.05939968785648567,-0.0908312152753398,0.09489113940464407,-0.13684213025372696,-0.009648628624164343,0.274620456378479,0.06344086672389576,-0.038832487818130854,-0.0396928691660048,-0.05865673497697362,0.020663558750064367,-0.15831318560704116,0.14931065547893121,-0.0315645185346155,0.19491046358938557,-0.06023411394982798,0.009640413699140404,-0.1134160548277867,-0.09511292000686207,0.09773252398338989,-0.0995511285095946,-0.04501478304037177,-0.09921724546122722,-0.026611686913194384,-0.013091655312685661,0.030498886427338875,0.0027589497526068585,-0.04709874440586369,-0.004473628255955444,0.03920951170728332,0.011989558891624329,0.020701303440990887,0.19235531233547293,0.017645645476873615,-0.14365485884980855,-0.06218589549716984,-0.043371268381697504,0.038602218586336175,0.02411319712615567,-0.19125959470133497,0.14345042482289846,0.056306186519260344,-0.04757539580157459,-0.07262616396729345,0.026596008663881714,-0.08718075021642281,0.13272713861383034,-0.07830910006073559,0.12613032648780406,-0.157375601182143,-0.09426253576641673,0.08075366094677294,0.14236129789302082,0.00953422036298387,-0.061197831705032305,-0.09151231195440097,-0.019510492434025417,-0.0588360409817089,-0.08065039892555857,0.043578491077446865,-0.09902388029878685,-0.048043239256311876,-0.0952337730549749,0.07439507340456011,0.08440769873718872,0.09790068399910563,0.09329753760771052,0.15696790178400863,0.0566401877069463,0.2570721722043598,0.007025035459348744,-0.009968806097881385,0.019806183893568363,0.051569475170936664,-0.020402193875167975,-0.09484334954873051,-0.09222175763180182,0.025280038488985825,0.05735019387880591,-0.11668057936462353,-0.14205338565765396,0.0020746652148796963,-0.1429612544330441,0.06768784163467226,0.0645341591446979,0.06579712332227099,-0.15884140545800202,-0.04505578467904524,-0.09324528923048375,0.033774674624529696,-0.14039518737970913,-0.028625416295432783,0.09153285480461444,-0.022909748700106432,0.17368478654930364,-0.0677094899596739,0.021464582088308745,0.07612920567314704,-0.10773471860197287,0.07001977398969259,0.02584729379549947,0.2591790334274637,0.034767581471778226,0.13709070732827403,-0.06276403158917848,0.09872355972623359,0.09782005659691255,-0.07316005482808696,-0.2226820132609534,-0.10548989310900321,-0.024368455760529147,-0.0002673909654120552,-5.979264912854541e-05,-0.0987103204262024,-0.1047971140313638,-0.19302192642302765,-0.010368501820234391,-0.0030967918505423637,-0.025669248377656925,0.04324971643493958,-0.053896714285142415,0.13885117273719388,0.10954182048686084,0.1399761116234198,0.04449062841143914,0.06613096678339368,0.07285588055900341,0.037974727878476305,0.09649347446212773,0.0826737166236022,0.05239384385829237,0.0600183319628684,0.08405543141678469,-0.19128866250439747,-0.06039261981536949,-0.10964973876710693,0.008727684640740259,0.1006358801728679,-0.07285243475662496,0.0485068031391557,0.15134161901346224,0.08911846711531972,0.09862087795226278,0.024750782495258937,0.12051071934500332,0.22423835682184967,-0.1455537105941863,-0.09950226723998062,-0.10680175962461178,0.07877115445904886,-0.06327473799641954,0.017468959434606673,0.09322267021600184,0.006162831566795227,0.03065837999730886,0.017604027744810437,0.1811548265668793,0.11004591610043625,-0.09386327641138409,-0.1335799949678673,-0.0734785628312955,-0.055079636744712265,-0.10425465478894186,-0.10256603166798346,0.15588660090565287,0.02351983424896852,0.15795092772152572,0.1107223778289792,0.04181201603614352,-0.07991286486047752,0.09888457645434386,0.08031607154237909,0.05264756624166265,0.03742622160166787,0.12051837014311786,-0.10314958365628336,0.02376928973060167,-0.1477574993343205,-0.0786688888781745,0.03439971785802247,0.026458805569403044,0.05143508319404817,-0.11145590849194405,0.06710352438105897,0.06640755756062494,0.28218241197600785,-0.1364137266025574,0.048563502507869165,0.18347105414854292,0.07558893934824402,-0.14968980869788184,0.025672740240756265,0.06904121165744026,0.23389093365068528,-0.062431491588613656,-0.004614293814117869,0.056285551879298644,0.1254337148672681,-0.2121350732466256,0.16344470400785005,-0.018657693530748934,0.10761870007053963,0.05984622759178047,-0.019656350018170156,-0.009034467731177732,0.06644950920093581,0.2552114999965969,0.22671348911248013,0.09436853883704753,0.1735402883708009,0.1473790772688511,-0.0776349129465269,0.2216598751694771,0.17109613220441827,-0.051027316252497894,0.09485186046352066,-0.04742410359274561,-0.2694344280196207,0.07703939771663908,-0.10452423545167654,0.01562564645566112,0.1315131835198503,0.029789839451736463,-0.02058074880413973,-0.13926383402523904,-0.13635732975943135,0.02822728226244902,0.13867397175000887,-0.08000963490911502,0.030690072278688002,0.07790043630716065,0.07128709319462445,0.19732057187147758,-0.014308564777635986,-0.03683155213403524,-0.10769209478941563,0.07294520666248835,-0.0735480182274249,0.21844275547640385,0.029238546922978656,-0.06964946676476634,-0.08001283298590658,0.318849479332079,-0.03266159572659529,-0.07041596960497168,0.04323478945685604,0.07172111841390263,0.15000064757408865,-0.059116912949783704,0.0294974104659881,0.018776754707492946,0.029877174835181156,-0.05307961920615677,0.06450399298615803,-0.1144716510945406,-0.02941216311387266,0.09240882825979074,-0.06666082334469209,0.0014764210799776262,0.017374179905780836,-0.11884911358501793,0.16103422139210477,-0.04077809633448918,0.04736591897418288,-0.031102319982423632,0.04034108143207393,0.1552558581467381,-0.1377415480315873,-0.15342285527943503,-0.21882605083098078,-0.001172710622512151,0.17136579439918656,0.02137311344369554,0.06973655959917237,-0.19984962912564114,0.08231396292195899,-0.05020356679607536,-0.03165467654297147,0.013960325292443935,-0.01946854462015101,0.000653570843000584,0.025362246209309693,0.05128114888385899,0.0371552804979828,-0.05295501043982415,0.06449891523031309,0.04569857990076254,0.04358250270568975,-0.026362022239385736,-0.040640378011278414,0.06603972066238202,0.08411685728573011,0.04866544790162945,0.11960873385496608,-0.03302521916820896,0.10398504333982105,0.018592842824779916,0.03913438143881693,0.1672622471537226,0.007157614317379181,-0.228782912960895,-0.012426772232329228,0.022785537600075293,-0.04048436454736005,0.038690691730601884,-0.18804151021190765,-0.1258220722845543,-0.027982731063858932,-0.08124146826069514,-0.046888041231474206,0.036916984621599605,-0.024794602413580887,-0.04763008619230558,0.07581425519290576,-0.019810716397306877,-0.10029979726545889,-0.09248852082992631,-0.12307059695092548,-0.10427491998584851,-0.007121998199438029,-0.16421576025298615,0.13819750919869958,-0.05596396122527488,-0.01794809448879867,-0.01712767335575254,-0.008971647584055477,-0.09255005333450558,-0.2790445284371585,-0.04851262410091249,-0.019730881871544995,0.06774318998284583,0.03327297253934031,-0.0016744982017077683,0.034431895322136606,0.03378304412977901,-0.15360448857039427,-0.0984762518995304,-0.10595453868671557,-0.09602772755495698,-0.0773186488264775,0.020846780291913586,0.07763785137086054,-0.1269774521614695,-0.11395511469712155,0.28490008619670326,0.09491407943083373,-0.06008711471935469,0.0010459229156364709,-0.0672732341711093,-0.006085043071270581,-0.07783089909641562,-0.12983825580656214,-0.02240322626337326,-0.014776824702713182,0.17704581788804657,-0.0022019696206877497,-0.11940570347058353,-0.1553756088681501,0.12386771721797804,0.10116462299151634,0.012813467305066186,-0.24465517621784316,-0.07974073054774138,-0.0110776391161372,-0.06210173852287608,-0.12517416755034033,0.03501473759596061,-0.0548446495470728,-0.05896839964519249,-0.20048206579899555,-0.11649003216197058,-0.05987831958804214,-0.03786702665674064,-0.10551019091209217,-0.08731998868980748,-0.07248343239946259,-0.05171032719371536,-0.08615797310688839,-0.11556993963537152,-0.2026502031816901,0.08982051311396615,0.06370830205753068,-0.2213749235531706,-0.039927411197700435,0.06941759006291913,-0.050982646712645546,-0.0190218540565607,-0.0860952770253565
